id,file,education,gender,siglaUf,siglaPartido,region,occupation,ethnicity,age_group
141452,2007.pkl,high school,M,RJ,PRB,Sudeste,politician,,40-50
141453,2007.pkl,high school,F,GO,PMDB,Centro-Oeste,businessperson/entrepreneur,,60-70
141454,2007.pkl,undergraduate,M,PR,PSDB,Sul,businessperson/entrepreneur,BRANCA,50-60
141455,2007.pkl,undergraduate,F,SP,PT,Sudeste,social scientist/historian,,50-60
141456,2007.pkl,undergraduate,M,SP,PT,Sudeste,businessperson/entrepreneur,BRANCA,40-50
141457,2007.pkl,high school,M,MG,DEM,Sudeste,other,,40-50
141458,2007.pkl,undergraduate,M,BA,PR,Nordeste,businessperson/entrepreneur,BRANCA,30-40
141459,2007.pkl,undergraduate,M,RN,PR,Nordeste,broker/economist/banker,BRANCA,50-60
141460,2007.pkl,undergraduate,M,TO,DEM,Norte,politician,BRANCA,50-60
141461,2007.pkl,undergraduate,M,AL,PMDB,Nordeste,engineer/architect,,40-50
141462,2007.pkl,undergraduate,M,PA,DEM,Norte,veterinarian/agronomist,,50-60
141463,2007.pkl,undergraduate,M,SP,PSB,Sudeste,judge/lawyer/prosecutor,,50-60
141464,2007.pkl,undergraduate,M,CE,PT,Nordeste,judge/lawyer/prosecutor,PARDA,40-50
141465,2007.pkl,undergraduate,M,MA,PSDB,Nordeste,salesman,,40-50
141466,2007.pkl,undergraduate,M,MG,PV,Sudeste,businessperson/entrepreneur,,30-40
141467,2007.pkl,undergraduate,M,AL,PMN,Nordeste,politician,,40-50
141468,2007.pkl,undergraduate,M,SE,PT,Nordeste,teacher,BRANCA,30-40
141469,2007.pkl,undergraduate,M,MG,PHS,Sudeste,politician,,50-60
141470,2007.pkl,undergraduate,M,CE,PT,Nordeste,judge/lawyer/prosecutor,BRANCA,40-50
141471,2007.pkl,high school,M,SP,PV,Sudeste,businessperson/entrepreneur,,30-40
141472,2007.pkl,undergraduate,M,SP,PSDB,Sudeste,politician,BRANCA,50-60
141473,2007.pkl,high school,M,SP,PV,Sudeste,businessperson/entrepreneur,BRANCA,40-50
141474,2007.pkl,undergraduate,M,MA,PDT,Nordeste,judge/lawyer/prosecutor,BRANCA,50-60
141475,2007.pkl,no education,M,ES,PSC,Sudeste,politician,,60-70
141476,2007.pkl,undergraduate,F,BA,PR,Nordeste,farmer,BRANCA,40-50
141477,2007.pkl,undergraduate,M,MG,PRTB,Sudeste,judge/lawyer/prosecutor,,40-50
141478,2007.pkl,undergraduate,M,DF,PMDB,Distrito Federal,public servant,BRANCA,50-60
141479,2007.pkl,undergraduate,M,TO,PSB,Norte,politician,,40-50
141480,2007.pkl,undergraduate,M,TO,PP**,Norte,farmer,BRANCA,50-60
141481,2007.pkl,undergraduate,M,RJ,PPS,Sudeste,politician,,40-50
141482,2007.pkl,undergraduate,M,MG,PMDB,Sudeste,politician,BRANCA,30-40
141483,2007.pkl,high school,M,RO,PR,Norte,salesman,PARDA,30-40
141484,2007.pkl,undergraduate,M,PA,PMDB,Norte,accountant,BRANCA,30-40
141485,2007.pkl,undergraduate,M,RS,PTB,Sul,engineer/architect,BRANCA,50-60
141486,2007.pkl,undergraduate,M,PR,DEM,Sul,businessperson/entrepreneur,,60-70
141487,2007.pkl,undergraduate,M,MG,PP**,Sudeste,politician,BRANCA,40-50
141488,2007.pkl,undergraduate,M,SP,PT,Sudeste,judge/lawyer/prosecutor,BRANCA,40-50
141489,2007.pkl,undergraduate,M,ES,PSDB,Sudeste,engineer/architect,BRANCA,40-50
141490,2007.pkl,undergraduate,M,PB,PMDB,Nordeste,dentist/medic,BRANCA,40-50
141491,2007.pkl,undergraduate,M,RJ,PR,Sudeste,judge/lawyer/prosecutor,,70-80
141492,2007.pkl,undergraduate,F,RS,PCdoB,Sul,politician,,0-30
141493,2007.pkl,undergraduate,M,AM,PSB,Norte,health professional,,0-30
141494,2007.pkl,high school,M,GO,PMDB,Centro-Oeste,salesman,,40-50
141495,2007.pkl,undergraduate,M,RJ,PSDB,Sudeste,public servant,BRANCA,40-50
141496,2007.pkl,high school,M,RR,DEM,Norte,media worker,PARDA,30-40
141497,2007.pkl,undergraduate,M,SP,PSB,Sudeste,judge/lawyer/prosecutor,,40-50
141498,2007.pkl,undergraduate,M,SP,PSB,Sudeste,dentist/medic,,50-60
141499,2007.pkl,undergraduate,M,PE,PRB,Nordeste,actor/musician,,40-50
141500,2007.pkl,undergraduate,M,MG,DEM,Sudeste,dentist/medic,BRANCA,50-60
141501,2007.pkl,undergraduate,F,RJ,PT,Sudeste,dentist/medic,,40-50
141502,2007.pkl,undergraduate,F,AP,PT,Norte,teacher,PRETA,40-50
141503,2007.pkl,high school,F,MG,PCdoB,Sudeste,politician,PARDA,50-60
141504,2007.pkl,undergraduate,F,AP,PR,Norte,public servant,,40-50
141505,2007.pkl,high school,F,RJ,PPS,Sudeste,public servant,,40-50
141506,2007.pkl,undergraduate,M,BA,PR,Nordeste,dentist/medic,BRANCA,40-50
141507,2007.pkl,high school,M,SC,PMDB,Sul,businessperson/entrepreneur,BRANCA,40-50
141508,2007.pkl,undergraduate,M,RO,PSB,Norte,dentist/medic,BRANCA,40-50
141509,2007.pkl,undergraduate,M,MG,PT,Sudeste,politician,PRETA,0-30
141510,2007.pkl,undergraduate,M,RJ,PPS,Sudeste,politician,,40-50
141511,2007.pkl,high school,M,SC,PR,Sul,politician,,50-60
141512,2007.pkl,undergraduate,M,RR,PP**,Norte,engineer/architect,,50-60
141513,2007.pkl,undergraduate,M,MG,PR,Sudeste,judge/lawyer/prosecutor,BRANCA,40-50
141514,2007.pkl,undergraduate,M,PI,PCdoB,Nordeste,judge/lawyer/prosecutor,BRANCA,40-50
141515,2007.pkl,undergraduate,M,RJ,PSDB,Sudeste,judge/lawyer/prosecutor,BRANCA,40-50
141516,2007.pkl,undergraduate,M,MG,PSDB,Sudeste,judge/lawyer/prosecutor,BRANCA,40-50
141517,2007.pkl,undergraduate,M,CE,PMDB,Nordeste,businessperson/entrepreneur,PARDA,30-40
141518,2007.pkl,high school,M,SP,PDT,Sudeste,blue collar,BRANCA,40-50
141519,2007.pkl,undergraduate,M,MG,PMDB,Sudeste,politician,,50-60
141520,2007.pkl,undergraduate,M,SP,PSDB,Sudeste,broker/economist/banker,,60-70
141521,2007.pkl,undergraduate,M,RS,PTB,Sul,teacher,,40-50
141522,2007.pkl,high school,M,AM,PTB,Norte,politician,PARDA,40-50
141523,2007.pkl,undergraduate,M,PE,PMDB,Nordeste,politician,BRANCA,40-50
141524,2007.pkl,undergraduate,M,BA,PMDB,Nordeste,politician,,60-70
141525,2007.pkl,undergraduate,F,AM,PP**,Norte,businessperson/entrepreneur,,30-40
141526,2007.pkl,undergraduate,M,SP,PDT,Sudeste,other,,30-40
141527,2007.pkl,undergraduate,M,RS,PP**,Sul,businessperson/entrepreneur,BRANCA,40-50
141528,2007.pkl,undergraduate,M,SP,PSDB,Sudeste,judge/lawyer/prosecutor,,50-60
141529,2007.pkl,undergraduate,M,BA,PP**,Nordeste,dentist/medic,BRANCA,50-60
141530,2007.pkl,undergraduate,M,DF,PP**,Distrito Federal,university professor,,50-60
141531,2007.pkl,undergraduate,M,MG,PSDB,Sudeste,judge/lawyer/prosecutor,BRANCA,30-40
141532,2007.pkl,undergraduate,M,PR,PMDB,Sul,businessperson/entrepreneur,BRANCA,30-40
141533,2007.pkl,undergraduate,M,DF,PSB,Distrito Federal,public servant,BRANCA,40-50
141534,2007.pkl,undergraduate,M,RJ,DEM,Sudeste,other,,30-40
141535,2007.pkl,undergraduate,M,RN,PSB,Nordeste,politician,PARDA,40-50
141536,2007.pkl,high school,M,PB,PSDB,Nordeste,other,BRANCA,40-50
141537,2007.pkl,undergraduate,M,RO,PPS,Norte,judge/lawyer/prosecutor,,50-60
141538,2007.pkl,undergraduate,M,RS,PSDB,Sul,politician,,60-70
141539,2007.pkl,undergraduate,M,AP,PDT,Norte,dentist/medic,BRANCA,40-50
141540,2007.pkl,undergraduate,M,SP,PP**,Sudeste,dentist/medic,BRANCA,50-60
141541,2007.pkl,high school,M,AC,PMN,Norte,politician,,40-50
141542,2007.pkl,elementary school,M,RS,PTB,Sul,salesman,BRANCA,40-50
141543,2007.pkl,undergraduate,M,MA,PMDB,Nordeste,teacher,PARDA,50-60
141545,2007.pkl,undergraduate,M,SP,DEM,Sudeste,judge/lawyer/prosecutor,,40-50
141546,2007.pkl,undergraduate,F,RJ,DEM,Sudeste,businessperson/entrepreneur,,50-60
141547,2007.pkl,undergraduate,F,RJ,PMDB,Sudeste,veterinarian/agronomist,,40-50
141548,2007.pkl,high school,F,ES,PDT,Sudeste,politician,BRANCA,50-60
141549,2007.pkl,high school,F,RJ,PR,Sudeste,politician,,0-30
141550,2007.pkl,undergraduate,M,SP,PV,Sudeste,dentist/medic,BRANCA,40-50
141551,2007.pkl,undergraduate,M,RR,PSDB,Norte,dentist/medic,BRANCA,40-50
141552,2007.pkl,undergraduate,M,MT,PSB,Centro-Oeste,politician,PARDA,30-40
141553,2007.pkl,undergraduate,M,SP,PSDB,Sudeste,politician,BRANCA,50-60
141554,2007.pkl,undergraduate,M,TO,PR,Norte,politician,,40-50
141555,2007.pkl,high school,M,RJ,PTdoB,Sudeste,businessperson/entrepreneur,BRANCA,30-40
141556,2007.pkl,undergraduate,M,PB,PMDB,Nordeste,politician,,40-50
141557,2007.pkl,undergraduate,M,MG,DEM,Sudeste,businessperson/entrepreneur,BRANCA,60-70
141558,2007.pkl,undergraduate,M,MA,PP**,Nordeste,university professor,PARDA,50-60
141559,2007.pkl,undergraduate,M,MS,PSDB,Centro-Oeste,politician,,40-50
141560,2007.pkl,undergraduate,M,SP,DEM,Sudeste,businessperson/entrepreneur,BRANCA,40-50
141561,2007.pkl,undergraduate,M,PA,PSDB,Norte,veterinarian/agronomist,BRANCA,50-60
141562,2007.pkl,undergraduate,M,ES,PMDB,Sudeste,other,BRANCA,50-60
141563,2007.pkl,undergraduate,M,SP,PPS,Sudeste,politician,AMARELA,30-40
141870,2007.pkl,undergraduate,M,RS,PP**,Sul,politician,,40-50
143253,2007.pkl,no education,M,BA,PV,Nordeste,actor/musician,PARDA,40-50
143254,2007.pkl,undergraduate,M,SC,PMDB,Sul,businessperson/entrepreneur,,40-50
146307,2007.pkl,high school,M,MT,PSDB,Centro-Oeste,businessperson/entrepreneur,BRANCA,30-40
146308,2007.pkl,undergraduate,M,GO,PR,Centro-Oeste,politician,,40-50
146613,2007.pkl,undergraduate,M,PR,PMDB,Sul,engineer/architect,,30-40
147653,2007.pkl,undergraduate,M,RS,DEM,Sul,judge/lawyer/prosecutor,,30-40
147975,2007.pkl,undergraduate,M,RJ,PR,Sudeste,dentist/medic,PARDA,40-50
148134,2007.pkl,undergraduate,M,MT,PMDB,Centro-Oeste,religious,BRANCA,40-50
148295,2007.pkl,high school,M,PB,PRB,Nordeste,politician,BRANCA,0-30
149293,2007.pkl,elementary school,M,MT,PSDB,Centro-Oeste,businessperson/entrepreneur,,60-70
149327,2007.pkl,undergraduate,M,PB,DEM,Nordeste,military,PARDA,30-40
150418,2007.pkl,high school,M,BA,PR,Nordeste,media worker,PRETA,30-40
150634,2007.pkl,high school,M,DF,PR,Distrito Federal,other,,40-50
150635,2007.pkl,high school,M,AP,PMDB,Norte,businessperson/entrepreneur,,30-40
150876,2007.pkl,undergraduate,M,MT,PPS,Centro-Oeste,farmer,,50-60
151208,2007.pkl,undergraduate,M,SE,PSDB,Nordeste,businessperson/entrepreneur,BRANCA,40-50
151214,2007.pkl,undergraduate,M,AM,PHS,Norte,public servant,,50-60
151249,2007.pkl,undergraduate,M,DF,PR,Distrito Federal,politician,,50-60
151965,2007.pkl,high school,M,PI,DEM,Nordeste,other,BRANCA,30-40
152605,2007.pkl,high school,M,RJ,PSB,Sudeste,student,BRANCA,0-30
152606,2007.pkl,undergraduate,M,ES,PSB,Sudeste,military,,40-50
152607,2007.pkl,elementary school,M,MA,PR,Nordeste,salesman,,70-80
152608,2007.pkl,undergraduate,M,PE,PT,Nordeste,media worker,,50-60
152609,2007.pkl,high school,M,PI,PTB,Nordeste,businessperson/entrepreneur,,30-40
152610,2007.pkl,high school,M,SP,PTB,Sudeste,politician,BRANCA,40-50
152611,2007.pkl,elementary school,M,AL,PTB,Nordeste,salesman,BRANCA,40-50
152865,2007.pkl,undergraduate,M,RJ,PMDB,Sudeste,businessperson/entrepreneur,BRANCA,30-40
153384,2007.pkl,undergraduate,F,RS,PT,Sul,teacher,,50-60
154178,2007.pkl,high school,M,SP,DEM,Sudeste,other,BRANCA,40-50
154417,2007.pkl,undergraduate,M,SP,PTC,Sudeste,military,,50-60
154734,2007.pkl,high school,M,SP,PDT,Sudeste,other,BRANCA,40-50
154739,2007.pkl,undergraduate,M,SP,PSDB,Sudeste,judge/lawyer/prosecutor,,50-60
154919,2007.pkl,undergraduate,M,SP,DEM,Sudeste,dentist/medic,BRANCA,50-60
154996,2007.pkl,undergraduate,M,PR,PDT,Sul,university professor,BRANCA,40-50
154997,2007.pkl,undergraduate,M,BA,PT,Nordeste,university professor,BRANCA,50-60
155920,2007.pkl,undergraduate,M,RS,PSOL,Sul,politician,,30-40
156634,2007.pkl,undergraduate,M,MA,PTB,Nordeste,dentist/medic,,40-50
157225,2007.pkl,high school,M,RJ,PTB,Sudeste,businessperson/entrepreneur,,40-50
158328,2007.pkl,undergraduate,M,MT,PP**,Centro-Oeste,politician,PARDA,40-50
159058,2007.pkl,high school,M,TO,DEM,Norte,farmer,,30-40
159257,2007.pkl,undergraduate,M,PB,PSDB,Nordeste,businessperson/entrepreneur,BRANCA,50-60
159258,2007.pkl,undergraduate,M,RS,PSB,Sul,judge/lawyer/prosecutor,BRANCA,40-50
159259,2007.pkl,undergraduate,M,PI,PSDB,Nordeste,businessperson/entrepreneur,,30-40
159260,2007.pkl,undergraduate,M,PR,PSDB,Sul,businessperson/entrepreneur,,30-40
159261,2007.pkl,undergraduate,M,SP,PSDB,Sudeste,university professor,,60-70
159262,2007.pkl,high school,M,MG,PSDB,Sudeste,other,,40-50
159263,2007.pkl,undergraduate,M,RS,PT,Sul,judge/lawyer/prosecutor,,30-40
159264,2007.pkl,undergraduate,M,RN,PMDB,Nordeste,businessperson/entrepreneur,,50-60
159265,2007.pkl,undergraduate,F,PA,PSDB,Norte,businessperson/entrepreneur,,40-50
160317,2007.pkl,elementary school,M,RO,PMDB,Norte,public servant,BRANCA,40-50
160318,2007.pkl,undergraduate,M,MG,DEM,Sudeste,businessperson/entrepreneur,BRANCA,50-60
160365,2007.pkl,undergraduate,M,PA,PSDB,Norte,veterinarian/agronomist,,40-50
160396,2007.pkl,undergraduate,M,MG,PPS,Sudeste,engineer/architect,BRANCA,40-50
160426,2007.pkl,undergraduate,M,DF,PMDB,Distrito Federal,judge/lawyer/prosecutor,BRANCA,30-40
160520,2007.pkl,undergraduate,M,SP,DEM,Sudeste,judge/lawyer/prosecutor,,40-50
160655,2007.pkl,,,,,,,,
178966,2008.pkl,,,,,,,,
178981,2008.pkl,,,,,,,,
160654,2009.pkl,,,,,,,,
178978,2009.pkl,,,,,,,,
160631,2009.pkl,,,,,,,,
160661,2010.pkl,,,,,,,,
162490,2010.pkl,,,,,,,,
160543,2010.pkl,,,,,,,,
160581,2010.pkl,,,,,,,,
160629,2010.pkl,,,,,,,,
62881,2011.pkl,undergraduate,M,CE,PMDB,Nordeste,judge/lawyer/prosecutor,BRANCA,50-60
67138,2011.pkl,undergraduate,F,PI,PP**,Nordeste,businessperson/entrepreneur,BRANCA,40-50
68731,2011.pkl,high school,M,AM,SDD,Norte,other,,40-50
73701,2011.pkl,undergraduate,F,RJ,PT,Sudeste,health professional,PRETA,60-70
73716,2011.pkl,undergraduate,M,TO,PMDB,Norte,politician,,60-70
74106,2011.pkl,high school,M,CE,PROS,Nordeste,journalist,PRETA,60-70
74213,2011.pkl,undergraduate,M,CE,PROS,Nordeste,engineer/architect,BRANCA,60-70
74428,2011.pkl,undergraduate,M,PE,DEM,Nordeste,businessperson/entrepreneur,BRANCA,40-50
74750,2011.pkl,undergraduate,M,MG,PMDB,Sudeste,businessperson/entrepreneur,,70-80
75431,2011.pkl,undergraduate,M,RS,PTB,Sul,politician,BRANCA,30-40
76287,2011.pkl,high school,M,RJ,PDT,Sudeste,salesman,PARDA,40-50
76420,2011.pkl,undergraduate,M,AL,PSDB,Nordeste,other,,30-40
80920,2011.pkl,elementary school,M,SP,PV,Sudeste,politician,BRANCA,60-70
81232,2011.pkl,undergraduate,M,TO,DEM,Norte,businessperson/entrepreneur,BRANCA,0-30
88950,2011.pkl,undergraduate,M,SP,DEM,Sudeste,judge/lawyer/prosecutor,BRANCA,30-40
89282,2011.pkl,undergraduate,M,DF,PDT,Distrito Federal,broker/economist/banker,,30-40
92355,2011.pkl,undergraduate,M,RJ,PRB,Sudeste,journalist,PRETA,40-50
92776,2011.pkl,undergraduate,M,MG,PSB,Sudeste,other,BRANCA,30-40
94931,2011.pkl,undergraduate,M,BA,PMDB,Nordeste,engineer/architect,BRANCA,40-50
97822,2011.pkl,undergraduate,F,DF,PMN,Distrito Federal,politician,BRANCA,40-50
99654,2011.pkl,high school,M,BA,PSC,Nordeste,politician,PARDA,40-50
104254,2011.pkl,undergraduate,M,BA,PT,Nordeste,broker/economist/banker,,40-50
109152,2011.pkl,undergraduate,M,MG,PR,Sudeste,judge/lawyer/prosecutor,PARDA,30-40
109372,2011.pkl,undergraduate,M,RS,PT,Sul,social scientist/historian,BRANCA,50-60
114586,2011.pkl,high school,M,RJ,PTdoB,Sudeste,salesman,,30-40
116663,2011.pkl,undergraduate,M,RJ,PSB,Sudeste,journalist,,50-60
118384,2011.pkl,undergraduate,M,RJ,PMN,Sudeste,businessperson/entrepreneur,BRANCA,60-70
121759,2011.pkl,undergraduate,M,PI,PMDB,Nordeste,military,BRANCA,30-40
122158,2011.pkl,undergraduate,M,RJ,PMDB,Sudeste,politician,BRANCA,30-40
122195,2011.pkl,undergraduate,M,PB,PSC,Nordeste,politician,BRANCA,30-40
123756,2011.pkl,undergraduate,F,AC,PSC,Norte,businessperson/entrepreneur,PARDA,30-40
128760,2011.pkl,undergraduate,M,MA,PMDB,Nordeste,businessperson/entrepreneur,PARDA,0-30
129037,2011.pkl,undergraduate,M,MG,PT,Sudeste,judge/lawyer/prosecutor,BRANCA,0-30
137853,2011.pkl,high school,M,MG,PCdoB,Sudeste,businessperson/entrepreneur,BRANCA,30-40
143632,2011.pkl,high school,M,CE,PROS,Nordeste,student,BRANCA,0-30
145895,2011.pkl,high school,M,CE,PMDB,Nordeste,businessperson/entrepreneur,,0-30
146949,2011.pkl,undergraduate,F,AL,PTdoB,Nordeste,public servant,BRANCA,30-40
159237,2011.pkl,undergraduate,M,PI,PT,Nordeste,broker/economist/banker,BRANCA,40-50
159238,2011.pkl,undergraduate,M,MG,PSDB,Sudeste,politician,BRANCA,40-50
160508,2011.pkl,undergraduate,M,BA,PT,Nordeste,university professor,PARDA,40-50
160509,2011.pkl,undergraduate,M,SC,PR,Sul,politician,BRANCA,50-60
160510,2011.pkl,high school,M,MG,PTdoB,Sudeste,businessperson/entrepreneur,BRANCA,30-40
160511,2011.pkl,undergraduate,M,RJ,PT,Sudeste,university professor,BRANCA,30-40
160512,2011.pkl,high school,M,RJ,PRTB,Sudeste,businessperson/entrepreneur,BRANCA,30-40
160513,2011.pkl,undergraduate,M,MA,PMDB,Nordeste,broker/economist/banker,,50-60
160514,2011.pkl,undergraduate,M,MG,SDD,Sudeste,judge/lawyer/prosecutor,BRANCA,30-40
160515,2011.pkl,undergraduate,M,SC,PMDB,Sul,politician,BRANCA,50-60
160516,2011.pkl,undergraduate,M,CE,PMDB,Nordeste,dentist/medic,,60-70
160517,2011.pkl,undergraduate,M,ES,PSB,Sudeste,dentist/medic,BRANCA,50-60
160518,2011.pkl,undergraduate,M,MG,PT,Sudeste,media worker,BRANCA,30-40
160519,2011.pkl,undergraduate,M,MT,DEM,Centro-Oeste,businessperson/entrepreneur,,60-70
160527,2011.pkl,undergraduate,M,PB,PP**,Nordeste,politician,BRANCA,40-50
160528,2011.pkl,undergraduate,M,PE,PSB,Nordeste,other,PARDA,40-50
160529,2011.pkl,undergraduate,M,RJ,PV,Sudeste,dentist/medic,,40-50
160530,2011.pkl,undergraduate,M,BA,PSDB,Nordeste,engineer/architect,BRANCA,60-70
160531,2011.pkl,high school,M,RR,PRB,Norte,student,PARDA,0-30
160532,2011.pkl,undergraduate,M,SP,DEM,Sudeste,politician,BRANCA,30-40
160533,2011.pkl,high school,F,RJ,PROS,Sudeste,politician,,40-50
160534,2011.pkl,elementary school,F,ES,PSC,Sudeste,actor/musician,,30-40
160535,2011.pkl,no education,M,RS,PT,Sul,politician,BRANCA,40-50
160536,2011.pkl,undergraduate,M,SC,PSDB,Sul,engineer/architect,BRANCA,50-60
160537,2011.pkl,undergraduate,M,SP,PMDB,Sudeste,university professor,,40-50
160538,2011.pkl,undergraduate,M,RS,PT,Sul,politician,BRANCA,40-50
160539,2011.pkl,high school,M,RJ,PR,Sudeste,media worker,,40-50
160540,2011.pkl,undergraduate,M,SP,PRB,Sudeste,politician,,40-50
160541,2011.pkl,undergraduate,M,AL,PP**,Nordeste,politician,BRANCA,40-50
160542,2011.pkl,undergraduate,M,SE,PT,Nordeste,teacher,BRANCA,30-40
160544,2011.pkl,high school,M,SP,DEM,Sudeste,businessperson/entrepreneur,BRANCA,60-70
160545,2011.pkl,high school,M,SP,DEM,Sudeste,businessperson/entrepreneur,BRANCA,0-30
160546,2011.pkl,high school,M,GO,SDD,Centro-Oeste,broker/economist/banker,,40-50
160547,2011.pkl,high school,M,BA,PP**,Nordeste,politician,BRANCA,0-30
160548,2011.pkl,high school,M,SP,PSB,Sudeste,other,BRANCA,40-50
160549,2011.pkl,high school,M,PE,PT,Nordeste,other,,50-60
160550,2011.pkl,high school,M,DF,PSDB,Distrito Federal,businessperson/entrepreneur,,40-50
160551,2011.pkl,high school,M,PE,PR,Nordeste,businessperson/entrepreneur,BRANCA,30-40
160552,2011.pkl,elementary school,M,RS,PSD,Sul,athlete,BRANCA,30-40
160553,2011.pkl,undergraduate,M,BA,PTB,Nordeste,businessperson/entrepreneur,PRETA,40-50
160554,2011.pkl,undergraduate,M,RR,SDD,Norte,judge/lawyer/prosecutor,,50-60
160555,2011.pkl,undergraduate,M,MA,PTdoB,Nordeste,public servant,BRANCA,50-60
160556,2011.pkl,undergraduate,M,MG,PT,Sudeste,religious,BRANCA,40-50
160557,2011.pkl,undergraduate,M,PA,PT,Norte,public servant,BRANCA,30-40
160558,2011.pkl,undergraduate,M,SP,PR,Sudeste,religious,BRANCA,50-60
160559,2011.pkl,high school,M,RS,PMDB,Sul,politician,BRANCA,50-60
160560,2011.pkl,undergraduate,M,SP,PT,Sudeste,engineer/architect,,50-60
160561,2011.pkl,undergraduate,M,SP,PP**,Sudeste,salesman,BRANCA,50-60
160562,2011.pkl,undergraduate,M,MS,PR,Centro-Oeste,engineer/architect,,50-60
160563,2011.pkl,elementary school,M,SC,PSD,Sul,politician,,60-70
160564,2011.pkl,undergraduate,F,PB,PMDB,Nordeste,other,,60-70
160565,2011.pkl,undergraduate,F,SP,PSDB,Sudeste,politician,BRANCA,40-50
160566,2011.pkl,undergraduate,M,PR,PSC,Sul,businessperson/entrepreneur,BRANCA,60-70
160568,2011.pkl,undergraduate,M,SE,PT,Nordeste,politician,,40-50
160569,2011.pkl,undergraduate,M,BA,PT,Nordeste,politician,PARDA,50-60
160570,2011.pkl,undergraduate,M,RS,PP**,Sul,politician,BRANCA,30-40
160571,2011.pkl,high school,M,SC,DEM,Sul,other,BRANCA,40-50
160572,2011.pkl,undergraduate,M,PE,PTB,Nordeste,businessperson/entrepreneur,BRANCA,50-60
160573,2011.pkl,undergraduate,M,PR,PMDB,Sul,businessperson/entrepreneur,BRANCA,30-40
160574,2011.pkl,undergraduate,M,CE,PCdoB,Nordeste,politician,,50-60
160575,2011.pkl,undergraduate,F,DF,PT,Distrito Federal,broker/economist/banker,BRANCA,50-60
160576,2011.pkl,undergraduate,M,TO,PPS,Norte,politician,BRANCA,50-60
160577,2011.pkl,high school,M,RJ,PMDB,Sudeste,other,BRANCA,40-50
160578,2011.pkl,undergraduate,M,PR,PSC,Sul,businessperson/entrepreneur,BRANCA,50-60
160579,2011.pkl,undergraduate,M,RS,PSB,Sul,dentist/medic,BRANCA,40-50
160580,2011.pkl,undergraduate,F,PR,PROS,Sul,politician,,40-50
160582,2011.pkl,undergraduate,M,MA,PMDB,Nordeste,politician,PRETA,0-30
160584,2011.pkl,undergraduate,M,SP,PT,Sudeste,politician,,40-50
160585,2011.pkl,high school,M,MG,PSDB,Sudeste,salesman,,50-60
160586,2011.pkl,undergraduate,M,SP,PSDB,Sudeste,dentist/medic,,60-70
160587,2011.pkl,undergraduate,M,MS,PMDB,Centro-Oeste,judge/lawyer/prosecutor,BRANCA,40-50
160588,2011.pkl,undergraduate,M,MG,PR,Sudeste,businessperson/entrepreneur,BRANCA,30-40
160589,2011.pkl,undergraduate,F,SP,PSDB,Sudeste,student,BRANCA,0-30
160590,2011.pkl,high school,M,MA,PSDB,Nordeste,farmer,,40-50
160591,2011.pkl,undergraduate,M,AP,PR,Norte,businessperson/entrepreneur,BRANCA,30-40
160592,2011.pkl,undergraduate,M,PR,PT,Sul,computer scientist,BRANCA,30-40
160593,2011.pkl,high school,M,RN,PV,Nordeste,politician,BRANCA,40-50
160594,2011.pkl,undergraduate,M,RS,PT,Sul,politician,BRANCA,50-60
160595,2011.pkl,undergraduate,M,SP,PSDB,Sudeste,politician,,50-60
160596,2011.pkl,undergraduate,M,GO,DEM,Centro-Oeste,farmer,BRANCA,30-40
160597,2011.pkl,high school,M,RJ,PSB,Sudeste,businessperson/entrepreneur,,40-50
160598,2011.pkl,undergraduate,F,GO,PDT,Centro-Oeste,politician,BRANCA,40-50
160599,2011.pkl,undergraduate,M,MG,PP**,Sudeste,politician,BRANCA,30-40
160600,2011.pkl,undergraduate,M,BA,PMDB,Nordeste,politician,BRANCA,40-50
160601,2011.pkl,undergraduate,M,SP,PSC,Sudeste,businessperson/entrepreneur,BRANCA,30-40
160602,2011.pkl,high school,M,PA,PPS,Norte,politician,BRANCA,50-60
160603,2011.pkl,undergraduate,M,BA,PT,Nordeste,other,BRANCA,50-60
160604,2011.pkl,undergraduate,M,SC,PT,Sul,politician,BRANCA,40-50
160605,2011.pkl,high school,M,RO,PP**,Norte,veterinarian/agronomist/,,50-60
160606,2011.pkl,undergraduate,M,SP,PCdoB,Sudeste,public servant,BRANCA,50-60
160607,2011.pkl,undergraduate,M,RS,PSB,Sul,public servant,BRANCA,50-60
160608,2011.pkl,undergraduate,F,RR,PMDB,Norte,other,,50-60
160609,2011.pkl,high school,M,MG,PMN,Sudeste,politician,PARDA,50-60
160610,2011.pkl,elementary school,M,BA,PT,Nordeste,politician,PRETA,40-50
160611,2011.pkl,elementary school,M,MG,PP**,Sudeste,businessperson/entrepreneur,PARDA,40-50
160612,2011.pkl,undergraduate,M,RJ,PDT,Sudeste,judge/lawyer/prosecutor,BRANCA,50-60
160613,2011.pkl,undergraduate,M,AC,PT,Norte,geologist,PARDA,50-60
160614,2011.pkl,undergraduate,F,PR,PV,Sul,politician,,40-50
160615,2011.pkl,high school,M,MS,PSDB,Centro-Oeste,politician,,40-50
160616,2011.pkl,undergraduate,M,MA,PTC,Nordeste,politician,,30-40
160617,2011.pkl,undergraduate,M,GO,PMDB,Centro-Oeste,broker/economist/banker,PARDA,30-40
160618,2011.pkl,elementary school,M,BA,PSD,Nordeste,public servant,BRANCA,40-50
160619,2011.pkl,undergraduate,M,BA,DEM,Nordeste,politician,BRANCA,50-60
