id,file,education,gender,siglaUf,siglaPartido,region,occupation,ethnicity,age_group
74430,54.pkl,undergraduate,M,PE,DEM,Nordeste,businessperson/entrepreneur,,70-80
74435,54.pkl,undergraduate,M,PE,PSDB,Nordeste,politician,,60-70
74439,54.pkl,high school,M,PE,PDT,Nordeste,politician,PARDA,30-40
74447,54.pkl,high school,F,MA,PSD,Nordeste,politician,,70-80
74449,54.pkl,undergraduate,M,MA,PTB,Nordeste,politician,BRANCA,60-70
74456,54.pkl,undergraduate,M,CE,PSD,Nordeste,dentist/medic,,70-80
74459,54.pkl,undergraduate,M,PI,PSB,Nordeste,politician,BRANCA,60-70
74460,54.pkl,undergraduate,M,PI,PMDB,Nordeste,politician,BRANCA,50-60
74467,54.pkl,undergraduate,M,PB,PDT,Nordeste,public servant,PRETA,50-60
74471,54.pkl,undergraduate,M,PE,DEM,Nordeste,politician,PARDA,40-50
74474,54.pkl,undergraduate,M,PE,PCdoB,Nordeste,judge/lawyer/prosecutor,PARDA,60-70
74491,54.pkl,undergraduate,M,PI,PT,Nordeste,public servant,,50-60
74533,54.pkl,undergraduate,M,BA,PT,Nordeste,judge/lawyer/prosecutor,BRANCA,40-50
74537,54.pkl,undergraduate,M,BA,DEM,Nordeste,politician,PARDA,40-50
74550,54.pkl,high school,M,BA,PP**,Nordeste,politician,BRANCA,60-70
74554,54.pkl,undergraduate,M,BA,PR,Nordeste,politician,BRANCA,60-70
74556,54.pkl,undergraduate,M,PE,PT,Nordeste,politician,BRANCA,60-70
74558,54.pkl,elementary school,M,AL,others,Nordeste,politician,BRANCA,50-60
74559,54.pkl,undergraduate,M,AL,others,Nordeste,businessperson/entrepreneur,,40-50
74566,54.pkl,undergraduate,M,BA,PT,Nordeste,politician,BRANCA,50-60
74570,54.pkl,undergraduate,M,BA,PSDB,Nordeste,politician,BRANCA,50-60
74571,54.pkl,undergraduate,M,BA,PT,Nordeste,politician,PARDA,40-50
74574,54.pkl,undergraduate,M,BA,DEM,Nordeste,politician,BRANCA,50-60
74580,54.pkl,undergraduate,M,MG,PTB,Sudeste,politician,,70-80
74581,54.pkl,undergraduate,M,MG,PT,Sudeste,politician,PRETA,40-50
74585,54.pkl,undergraduate,M,MG,PR,Sudeste,politician,BRANCA,50-60
74634,54.pkl,undergraduate,M,BA,PDT,Nordeste,politician,PARDA,60-70
74635,54.pkl,undergraduate,M,BA,PP**,Nordeste,judge/lawyer/prosecutor,,50-60
74648,54.pkl,undergraduate,M,MG,PR,Sudeste,politician,,60-70
74650,54.pkl,undergraduate,M,MG,PSDB,Sudeste,politician,BRANCA,70-80
74651,54.pkl,undergraduate,M,MG,DEM,Sudeste,politician,BRANCA,60-70
74655,54.pkl,undergraduate,M,MG,PSDB,Sudeste,politician,BRANCA,50-60
74662,54.pkl,undergraduate,M,MG,PPS,Sudeste,judge/lawyer/prosecutor,BRANCA,70-80
74665,54.pkl,undergraduate,M,MG,PR,Sudeste,politician,BRANCA,50-60
74686,54.pkl,undergraduate,M,RJ,PT,Sudeste,politician,BRANCA,60-70
74688,54.pkl,high school,M,RJ,PT,Sudeste,politician,BRANCA,50-60
74693,54.pkl,undergraduate,M,RJ,DEM,Sudeste,politician,BRANCA,30-40
74696,54.pkl,undergraduate,M,SP,PSDB,Sudeste,businessperson/entrepreneur,BRANCA,50-60
74742,54.pkl,high school,M,MG,DEM,Sudeste,businessperson/entrepreneur,,70-80
74744,54.pkl,undergraduate,M,MG,PP**,Sudeste,politician,BRANCA,60-70
74745,54.pkl,undergraduate,M,MG,PMDB,Sudeste,politician,,60-70
74747,54.pkl,elementary school,M,MG,PSC,Sudeste,politician,BRANCA,60-70
74749,54.pkl,undergraduate,M,MG,PMDB,Sudeste,politician,BRANCA,70-80
74750,54.pkl,undergraduate,M,MG,PMDB,Sudeste,businessperson/entrepreneur,,70-80
74751,54.pkl,undergraduate,M,MG,PT,Sudeste,others,BRANCA,60-70
74762,54.pkl,undergraduate,M,MG,PMDB,Sudeste,politician,BRANCA,50-60
74765,54.pkl,undergraduate,M,MG,PMDB,Sudeste,politician,BRANCA,60-70
74780,54.pkl,undergraduate,F,SP,PT,Sudeste,others,BRANCA,50-60
74783,54.pkl,undergraduate,M,SP,PSDB,Sudeste,engineer/architect,,50-60
74784,54.pkl,undergraduate,F,SP,PSB,Sudeste,others,BRANCA,70-80
74787,54.pkl,undergraduate,M,SP,PR,Sudeste,politician,BRANCA,40-50
74793,54.pkl,high school,M,SP,PT,Sudeste,broker/economist/banker,,40-50
74802,54.pkl,high school,M,DF,PT,Distrito Federal,politician,,50-60
74812,54.pkl,undergraduate,M,GO,PMDB,Centro-Oeste,businessperson/entrepreneur,BRANCA,50-60
74813,54.pkl,undergraduate,M,GO,DEM,Centro-Oeste,dentist/medic,,60-70
74829,54.pkl,undergraduate,M,RJ,PSB,Sudeste,politician,BRANCA,50-60
74830,54.pkl,undergraduate,M,RJ,PMDB,Sudeste,politician,,50-60
74833,54.pkl,undergraduate,M,RJ,DEM,Sudeste,politician,BRANCA,70-80
74838,54.pkl,undergraduate,M,RJ,PMDB,Sudeste,other,,60-70
74843,54.pkl,undergraduate,M,RJ,PMDB,Sudeste,politician,BRANCA,60-70
74847,54.pkl,undergraduate,M,RJ,PP**,Sudeste,politician,BRANCA,50-60
74848,54.pkl,undergraduate,F,RJ,PCdoB,Sudeste,dentist/medic,BRANCA,50-60
74862,54.pkl,undergraduate,M,RJ,PDT,Sudeste,politician,BRANCA,60-70
75431,54.pkl,undergraduate,M,RS,PTB,Sul,politician,BRANCA,30-40
76287,54.pkl,high school,M,RJ,PDT,Sudeste,others,PARDA,40-50
76420,54.pkl,undergraduate,M,AL,PSDB,Nordeste,other,,30-40
80920,54.pkl,elementary school,M,SP,others,Sudeste,politician,BRANCA,60-70
81232,54.pkl,undergraduate,M,TO,DEM,Norte,businessperson/entrepreneur,BRANCA,0-30
88950,54.pkl,undergraduate,M,SP,DEM,Sudeste,judge/lawyer/prosecutor,BRANCA,30-40
89282,54.pkl,undergraduate,M,DF,PDT,Distrito Federal,broker/economist/banker,,30-40
92355,54.pkl,undergraduate,M,RJ,PRB,Sudeste,others,PRETA,40-50
92776,54.pkl,undergraduate,M,MG,PSB,Sudeste,other,BRANCA,30-40
94931,54.pkl,undergraduate,M,BA,PMDB,Nordeste,engineer/architect,BRANCA,40-50
97822,54.pkl,undergraduate,F,DF,others,Distrito Federal,politician,BRANCA,40-50
99654,54.pkl,high school,M,BA,PSC,Nordeste,politician,PARDA,40-50
104254,54.pkl,undergraduate,M,BA,PT,Nordeste,broker/economist/banker,,40-50
109152,54.pkl,undergraduate,M,MG,PR,Sudeste,judge/lawyer/prosecutor,PARDA,30-40
109372,54.pkl,undergraduate,M,RS,PT,Sul,others,BRANCA,50-60
114586,54.pkl,high school,M,RJ,others,Sudeste,others,,30-40
116663,54.pkl,undergraduate,M,RJ,PSB,Sudeste,others,,50-60
118384,54.pkl,undergraduate,M,RJ,others,Sudeste,businessperson/entrepreneur,BRANCA,60-70
121759,54.pkl,undergraduate,M,PI,PMDB,Nordeste,others,BRANCA,30-40
122158,54.pkl,undergraduate,M,RJ,PMDB,Sudeste,politician,BRANCA,30-40
122195,54.pkl,undergraduate,M,PB,PSC,Nordeste,politician,BRANCA,30-40
123756,54.pkl,undergraduate,F,AC,PSC,Norte,businessperson/entrepreneur,PARDA,30-40
128760,54.pkl,undergraduate,M,MA,PMDB,Nordeste,businessperson/entrepreneur,PARDA,0-30
129037,54.pkl,undergraduate,M,MG,PT,Sudeste,judge/lawyer/prosecutor,BRANCA,0-30
129618,54.pkl,undergraduate,F,CE,PR,Nordeste,politician,BRANCA,50-60
132056,54.pkl,undergraduate,M,SP,PP**,Sudeste,businessperson/entrepreneur,BRANCA,70-80
133372,54.pkl,high school,M,RO,others,Norte,farmer,,40-50
133373,54.pkl,high school,M,RS,PT,Sul,politician,BRANCA,40-50
133374,54.pkl,undergraduate,M,MG,PDT,Sudeste,politician,PARDA,40-50
133439,54.pkl,undergraduate,M,CE,PDT,Nordeste,broker/economist/banker,BRANCA,40-50
136811,54.pkl,undergraduate,M,RS,PP**,Sul,politician,BRANCA,40-50
137853,54.pkl,high school,M,MG,PCdoB,Sudeste,businessperson/entrepreneur,BRANCA,30-40
137983,54.pkl,undergraduate,M,MA,PMDB,Nordeste,businessperson/entrepreneur,,60-70
141335,54.pkl,elementary school,M,PA,PT,Norte,farmer,PARDA,40-50
141371,54.pkl,undergraduate,M,RJ,PR,Sudeste,politician,,60-70
141372,54.pkl,undergraduate,M,MG,PR,Sudeste,politician,PARDA,40-50
141374,54.pkl,undergraduate,M,MG,PSD,Sudeste,politician,,30-40
141375,54.pkl,high school,F,SP,PP**,Sudeste,businessperson/entrepreneur,,30-40
141377,54.pkl,undergraduate,F,PE,PSB,Nordeste,politician,,60-70
141378,54.pkl,high school,M,PR,others,Sul,others,,40-50
141379,54.pkl,undergraduate,F,RJ,PSDB,Sudeste,politician,PRETA,30-40
141381,54.pkl,undergraduate,M,PR,PT,Sul,politician,BRANCA,50-60
141383,54.pkl,undergraduate,M,SP,PRB,Sudeste,politician,BRANCA,40-50
141384,54.pkl,undergraduate,M,SE,PSB,Nordeste,politician,BRANCA,0-30
141385,54.pkl,undergraduate,M,SP,PSDB,Sudeste,other,BRANCA,40-50
141386,54.pkl,high school,M,CE,PT,Nordeste,other,PRETA,40-50
141387,54.pkl,undergraduate,M,MG,PMDB,Sudeste,politician,BRANCA,50-60
141390,54.pkl,undergraduate,M,MG,others,Sudeste,politician,,60-70
141391,54.pkl,undergraduate,M,SP,PPS,Sudeste,politician,BRANCA,50-60
141393,54.pkl,high school,M,PE,PSDB,Nordeste,politician,,30-40
141394,54.pkl,undergraduate,M,PE,PSDB,Nordeste,politician,BRANCA,30-40
141395,54.pkl,elementary school,M,ES,PMDB,Sudeste,businessperson/entrepreneur,BRANCA,80-90
141396,54.pkl,undergraduate,M,SP,PT,Sudeste,politician,PARDA,50-60
141398,54.pkl,undergraduate,M,SP,PT,Sudeste,politician,BRANCA,50-60
141399,54.pkl,high school,M,RJ,PDT,Sudeste,politician,PARDA,30-40
141400,54.pkl,undergraduate,M,RS,PDT,Sul,judge/lawyer/prosecutor,,40-50
141401,54.pkl,undergraduate,M,MT,PMDB,Centro-Oeste,politician,PARDA,60-70
141402,54.pkl,undergraduate,M,MA,PSDB,Nordeste,politician,,50-60
141403,54.pkl,undergraduate,M,PR,PSC,Sul,politician,,0-30
141405,54.pkl,undergraduate,M,SC,PMDB,Sul,politician,BRANCA,50-60
141408,54.pkl,undergraduate,M,MA,PRB,Nordeste,politician,BRANCA,30-40
141412,54.pkl,high school,M,MA,PR,Nordeste,politician,BRANCA,30-40
141413,54.pkl,undergraduate,M,SC,PT,Sul,politician,BRANCA,40-50
141417,54.pkl,high school,M,RR,PMDB,Norte,politician,PRETA,50-60
141418,54.pkl,undergraduate,M,SP,PSDB,Sudeste,politician,,50-60
141419,54.pkl,high school,M,RJ,PT,Sudeste,politician,PRETA,50-60
141421,54.pkl,high school,M,PE,PP**,Nordeste,politician,BRANCA,30-40
141422,54.pkl,undergraduate,M,PB,DEM,Nordeste,politician,BRANCA,30-40
141423,54.pkl,undergraduate,M,MT,PSD,Centro-Oeste,politician,BRANCA,50-60
141427,54.pkl,undergraduate,M,MG,others,Sudeste,politician,PARDA,40-50
141428,54.pkl,undergraduate,M,RN,others,Nordeste,businessperson/entrepreneur,BRANCA,30-40
141429,54.pkl,undergraduate,M,RN,DEM,Nordeste,politician,BRANCA,30-40
141430,54.pkl,undergraduate,M,RJ,others,Sudeste,politician,BRANCA,30-40
141431,54.pkl,undergraduate,M,PE,PSB,Nordeste,businessperson/entrepreneur,BRANCA,0-30
141433,54.pkl,high school,M,RJ,PSC,Sudeste,politician,BRANCA,0-30
141434,54.pkl,undergraduate,M,AC,PMDB,Norte,politician,BRANCA,60-70
141438,54.pkl,undergraduate,M,AM,PT,Norte,politician,,50-60
141439,54.pkl,undergraduate,M,RJ,PT,Sudeste,politician,BRANCA,50-60
141440,54.pkl,undergraduate,M,CE,PCdoB,Nordeste,politician,BRANCA,70-80
141441,54.pkl,undergraduate,M,MG,PRB,Sudeste,politician,PARDA,30-40
141445,54.pkl,undergraduate,M,RS,PT,Sul,politician,BRANCA,50-60
141446,54.pkl,undergraduate,M,AC,PP**,Norte,politician,,30-40
141447,54.pkl,undergraduate,M,SP,PSD,Sudeste,businessperson/entrepreneur,BRANCA,40-50
141448,54.pkl,undergraduate,M,MT,PSD,Centro-Oeste,politician,,50-60
141450,54.pkl,undergraduate,M,RJ,others,Sudeste,politician,BRANCA,40-50
141453,54.pkl,high school,F,GO,PMDB,Centro-Oeste,businessperson/entrepreneur,,60-70
141454,54.pkl,undergraduate,M,PR,PSDB,Sul,others,BRANCA,50-60
141455,54.pkl,undergraduate,F,SP,PT,Sudeste,politician,,60-70
141456,54.pkl,undergraduate,M,SP,PT,Sudeste,politician,BRANCA,40-50
141457,54.pkl,high school,M,MG,DEM,Sudeste,other,,40-50
141458,54.pkl,undergraduate,M,BA,PR,Nordeste,politician,BRANCA,30-40
141459,54.pkl,undergraduate,M,RN,PR,Nordeste,politician,BRANCA,50-60
141461,54.pkl,undergraduate,M,AL,PMDB,Nordeste,politician,,50-60
141462,54.pkl,undergraduate,M,PA,DEM,Norte,engineer/architect,,50-60
141463,54.pkl,undergraduate,M,SP,PSB,Sudeste,politician,,50-60
141464,54.pkl,undergraduate,M,CE,PT,Nordeste,judge/lawyer/prosecutor,PARDA,50-60
141465,54.pkl,undergraduate,M,MA,PSDB,Nordeste,politician,,40-50
141467,54.pkl,undergraduate,M,AL,others,Nordeste,public servant,,40-50
141470,54.pkl,undergraduate,M,CE,PT,Nordeste,politician,BRANCA,50-60
141472,54.pkl,undergraduate,M,SP,PSDB,Sudeste,politician,BRANCA,50-60
141473,54.pkl,high school,M,SP,PSD,Sudeste,politician,BRANCA,50-60
141479,54.pkl,undergraduate,M,TO,PSB,Norte,politician,,50-60
141480,54.pkl,high school,M,TO,PP**,Norte,politician,BRANCA,60-70
141482,54.pkl,undergraduate,M,MG,PMDB,Sudeste,politician,BRANCA,30-40
141483,54.pkl,undergraduate,M,RO,others,Norte,politician,PARDA,40-50
141484,54.pkl,undergraduate,M,PA,PR,Norte,politician,BRANCA,30-40
141485,54.pkl,undergraduate,M,RS,PTB,Sul,politician,BRANCA,60-70
141486,54.pkl,undergraduate,M,PR,DEM,Sul,politician,,60-70
141487,54.pkl,undergraduate,M,MG,PP**,Sudeste,politician,BRANCA,50-60
141488,54.pkl,undergraduate,M,SP,PT,Sudeste,politician,BRANCA,40-50
141490,54.pkl,undergraduate,M,PB,PMDB,Nordeste,dentist/medic,BRANCA,40-50
141492,54.pkl,undergraduate,F,RS,PCdoB,Sul,politician,,0-30
141496,54.pkl,high school,M,RR,others,Norte,politician,PARDA,40-50
141497,54.pkl,undergraduate,M,SP,PSB,Sudeste,politician,,40-50
141498,54.pkl,undergraduate,M,SP,PSB,Sudeste,politician,,60-70
141500,54.pkl,undergraduate,M,MG,DEM,Sudeste,politician,BRANCA,60-70
141502,54.pkl,undergraduate,F,AP,PT,Norte,other,PRETA,40-50
141503,54.pkl,high school,F,MG,PCdoB,Sudeste,politician,PARDA,60-70
141506,54.pkl,undergraduate,M,BA,others,Nordeste,politician,BRANCA,40-50
141507,54.pkl,undergraduate,M,SC,PMDB,Sul,politician,BRANCA,40-50
141508,54.pkl,undergraduate,M,RO,PSB,Norte,dentist/medic,BRANCA,50-60
141509,54.pkl,undergraduate,M,MG,PT,Sudeste,politician,PRETA,30-40
141510,54.pkl,undergraduate,M,RJ,PR,Sudeste,politician,,40-50
141513,54.pkl,undergraduate,M,MG,PR,Sudeste,politician,BRANCA,40-50
141514,54.pkl,undergraduate,M,PI,PCdoB,Nordeste,politician,BRANCA,50-60
141515,54.pkl,undergraduate,M,RJ,PSDB,Sudeste,politician,BRANCA,40-50
141516,54.pkl,undergraduate,M,MG,PSDB,Sudeste,politician,BRANCA,40-50
141517,54.pkl,undergraduate,M,CE,PMDB,Nordeste,politician,PARDA,40-50
141518,54.pkl,high school,M,SP,PDT,Sudeste,politician,BRANCA,50-60
141519,54.pkl,undergraduate,M,MG,PMDB,Sudeste,politician,,50-60
141522,54.pkl,high school,M,AM,PTB,Norte,politician,PARDA,40-50
141523,54.pkl,undergraduate,M,PE,PMDB,Nordeste,politician,BRANCA,40-50
141525,54.pkl,undergraduate,F,AM,PP**,Norte,politician,,30-40
141527,54.pkl,undergraduate,M,RS,PP**,Sul,politician,BRANCA,40-50
141529,54.pkl,undergraduate,M,BA,PP**,Nordeste,dentist/medic,BRANCA,50-60
141531,54.pkl,undergraduate,M,MG,PSDB,Sudeste,other,BRANCA,30-40
141535,54.pkl,undergraduate,M,RN,PSDB,Nordeste,broker/economist/banker,PARDA,40-50
141537,54.pkl,undergraduate,M,RO,PSD,Norte,judge/lawyer/prosecutor,,60-70
141539,54.pkl,undergraduate,M,AP,others,Norte,dentist/medic,BRANCA,50-60
141542,54.pkl,elementary school,M,RS,PTB,Sul,politician,BRANCA,50-60
141543,54.pkl,undergraduate,M,MA,PMDB,Nordeste,others,PARDA,60-70
141547,54.pkl,undergraduate,F,RJ,PMDB,Sudeste,politician,,40-50
141548,54.pkl,high school,F,ES,PDT,Sudeste,politician,BRANCA,50-60
141551,54.pkl,undergraduate,M,RR,PSD,Norte,politician,BRANCA,50-60
141552,54.pkl,undergraduate,M,MT,others,Centro-Oeste,politician,PARDA,30-40
141553,54.pkl,undergraduate,M,SP,PSDB,Sudeste,politician,BRANCA,50-60
141557,54.pkl,undergraduate,M,MG,DEM,Sudeste,businessperson/entrepreneur,BRANCA,60-70
141558,54.pkl,undergraduate,M,MA,PP**,Nordeste,dentist/medic,PARDA,50-60
141560,54.pkl,undergraduate,M,SP,DEM,Sudeste,politician,BRANCA,40-50
141561,54.pkl,undergraduate,M,PA,PSDB,Norte,politician,BRANCA,50-60
141562,54.pkl,undergraduate,M,ES,PMDB,Sudeste,dentist/medic,BRANCA,50-60
141870,54.pkl,undergraduate,M,RS,PP**,Sul,politician,,50-60
143632,54.pkl,high school,M,CE,others,Nordeste,others,BRANCA,0-30
145895,54.pkl,high school,M,CE,PMDB,Nordeste,businessperson/entrepreneur,,0-30
146307,54.pkl,elementary school,M,MT,PP**,Centro-Oeste,businessperson/entrepreneur,BRANCA,40-50
146613,54.pkl,undergraduate,M,PR,PMDB,Sul,politician,,40-50
146949,54.pkl,undergraduate,F,AL,others,Nordeste,public servant,BRANCA,30-40
147975,54.pkl,undergraduate,M,RJ,PR,Sudeste,politician,PARDA,40-50
148134,54.pkl,undergraduate,M,MT,PMDB,Centro-Oeste,others,BRANCA,40-50
149327,54.pkl,undergraduate,M,PB,others,Nordeste,politician,PARDA,40-50
150418,54.pkl,high school,M,BA,PRB,Nordeste,politician,PRETA,30-40
150634,54.pkl,high school,M,DF,PRB,Distrito Federal,other,,40-50
151208,54.pkl,undergraduate,M,SE,PR,Nordeste,businessperson/entrepreneur,BRANCA,50-60
152605,54.pkl,undergraduate,M,RJ,PSB,Sudeste,others,BRANCA,0-30
152607,54.pkl,elementary school,M,MA,others,Nordeste,politician,,70-80
152865,54.pkl,undergraduate,M,RJ,PMDB,Sudeste,politician,BRANCA,30-40
154919,54.pkl,undergraduate,M,SP,DEM,Sudeste,dentist/medic,BRANCA,50-60
154997,54.pkl,undergraduate,M,BA,PT,Nordeste,public servant,BRANCA,60-70
159237,54.pkl,undergraduate,M,PI,PT,Nordeste,broker/economist/banker,BRANCA,40-50
159238,54.pkl,undergraduate,M,MG,PSDB,Sudeste,politician,BRANCA,40-50
159258,54.pkl,undergraduate,M,RS,PSB,Sul,judge/lawyer/prosecutor,BRANCA,40-50
160396,54.pkl,undergraduate,M,MG,PSD,Sudeste,others,BRANCA,40-50
160508,54.pkl,undergraduate,M,BA,PT,Nordeste,university professor,PARDA,40-50
160509,54.pkl,undergraduate,M,SC,PR,Sul,politician,BRANCA,50-60
160510,54.pkl,high school,M,MG,others,Sudeste,businessperson/entrepreneur,BRANCA,30-40
160511,54.pkl,undergraduate,M,RJ,PT,Sudeste,university professor,BRANCA,30-40
160512,54.pkl,high school,M,RJ,others,Sudeste,businessperson/entrepreneur,BRANCA,30-40
160513,54.pkl,undergraduate,M,MA,PMDB,Nordeste,broker/economist/banker,,50-60
160514,54.pkl,undergraduate,M,MG,others,Sudeste,judge/lawyer/prosecutor,BRANCA,30-40
160515,54.pkl,undergraduate,M,SC,PMDB,Sul,politician,BRANCA,50-60
160516,54.pkl,undergraduate,M,CE,PMDB,Nordeste,dentist/medic,,60-70
160517,54.pkl,undergraduate,M,ES,PSB,Sudeste,dentist/medic,BRANCA,50-60
160518,54.pkl,undergraduate,M,MG,PT,Sudeste,others,BRANCA,30-40
160519,54.pkl,undergraduate,M,MT,DEM,Centro-Oeste,businessperson/entrepreneur,,60-70
160527,54.pkl,undergraduate,M,PB,PP**,Nordeste,politician,BRANCA,40-50
160528,54.pkl,undergraduate,M,PE,PSB,Nordeste,other,PARDA,40-50
160529,54.pkl,undergraduate,M,RJ,others,Sudeste,dentist/medic,,40-50
160530,54.pkl,undergraduate,M,BA,PSDB,Nordeste,engineer/architect,BRANCA,60-70
160531,54.pkl,high school,M,RR,PRB,Norte,others,PARDA,0-30
160532,54.pkl,undergraduate,M,SP,DEM,Sudeste,politician,BRANCA,30-40
160533,54.pkl,high school,F,RJ,others,Sudeste,politician,,40-50
160534,54.pkl,elementary school,F,ES,PSC,Sudeste,others,,30-40
160535,54.pkl,no education,M,RS,PT,Sul,politician,BRANCA,40-50
160536,54.pkl,undergraduate,M,SC,PSDB,Sul,engineer/architect,BRANCA,50-60
160537,54.pkl,undergraduate,M,SP,PMDB,Sudeste,university professor,,40-50
160538,54.pkl,undergraduate,M,RS,PT,Sul,politician,BRANCA,40-50
160539,54.pkl,high school,M,RJ,PR,Sudeste,others,,40-50
160540,54.pkl,undergraduate,M,SP,PRB,Sudeste,politician,,40-50
160541,54.pkl,undergraduate,M,AL,PP**,Nordeste,politician,BRANCA,40-50
160542,54.pkl,undergraduate,M,SE,PT,Nordeste,others,BRANCA,30-40
160543,54.pkl,high school,M,SE,PSC,Nordeste,politician,BRANCA,30-40
160544,54.pkl,high school,M,SP,DEM,Sudeste,businessperson/entrepreneur,BRANCA,60-70
160545,54.pkl,high school,M,SP,DEM,Sudeste,businessperson/entrepreneur,BRANCA,0-30
160546,54.pkl,high school,M,GO,others,Centro-Oeste,broker/economist/banker,,40-50
160547,54.pkl,high school,M,BA,PP**,Nordeste,politician,BRANCA,0-30
160548,54.pkl,high school,M,SP,PSB,Sudeste,other,BRANCA,40-50
160549,54.pkl,high school,M,PE,PT,Nordeste,other,,50-60
160550,54.pkl,high school,M,DF,PSDB,Distrito Federal,businessperson/entrepreneur,,40-50
160551,54.pkl,high school,M,PE,PR,Nordeste,businessperson/entrepreneur,BRANCA,30-40
160552,54.pkl,elementary school,M,RS,PSD,Sul,others,BRANCA,30-40
160553,54.pkl,undergraduate,M,BA,PTB,Nordeste,businessperson/entrepreneur,PRETA,40-50
160554,54.pkl,undergraduate,M,RR,others,Norte,judge/lawyer/prosecutor,,50-60
160555,54.pkl,undergraduate,M,MA,others,Nordeste,public servant,BRANCA,50-60
160556,54.pkl,undergraduate,M,MG,PT,Sudeste,others,BRANCA,40-50
160557,54.pkl,undergraduate,M,PA,PT,Norte,public servant,BRANCA,30-40
160558,54.pkl,undergraduate,M,SP,PR,Sudeste,others,BRANCA,50-60
160559,54.pkl,high school,M,RS,PMDB,Sul,politician,BRANCA,50-60
160560,54.pkl,undergraduate,M,SP,PT,Sudeste,engineer/architect,,50-60
160561,54.pkl,undergraduate,M,SP,PP**,Sudeste,others,BRANCA,50-60
160562,54.pkl,undergraduate,M,MS,PR,Centro-Oeste,engineer/architect,,50-60
160563,54.pkl,elementary school,M,SC,PSD,Sul,politician,,60-70
160564,54.pkl,undergraduate,F,PB,PMDB,Nordeste,other,,60-70
160565,54.pkl,undergraduate,F,SP,PSDB,Sudeste,politician,BRANCA,40-50
160566,54.pkl,undergraduate,M,PR,PSC,Sul,businessperson/entrepreneur,BRANCA,60-70
160567,54.pkl,undergraduate,M,RS,PSDB,Sul,politician,BRANCA,30-40
160568,54.pkl,undergraduate,M,SE,PT,Nordeste,politician,,40-50
160569,54.pkl,undergraduate,M,BA,PT,Nordeste,politician,PARDA,50-60
160570,54.pkl,undergraduate,M,RS,PP**,Sul,politician,BRANCA,30-40
160571,54.pkl,high school,M,SC,DEM,Sul,other,BRANCA,40-50
160572,54.pkl,undergraduate,M,PE,PTB,Nordeste,businessperson/entrepreneur,BRANCA,50-60
160573,54.pkl,undergraduate,M,PR,PMDB,Sul,businessperson/entrepreneur,BRANCA,30-40
160574,54.pkl,undergraduate,M,CE,PCdoB,Nordeste,politician,,50-60
160575,54.pkl,undergraduate,F,DF,PT,Distrito Federal,broker/economist/banker,BRANCA,50-60
160576,54.pkl,undergraduate,M,TO,PPS,Norte,politician,BRANCA,50-60
160577,54.pkl,high school,M,RJ,PMDB,Sudeste,other,BRANCA,40-50
160578,54.pkl,undergraduate,M,PR,PSC,Sul,businessperson/entrepreneur,BRANCA,50-60
160579,54.pkl,undergraduate,M,RS,PSB,Sul,dentist/medic,BRANCA,40-50
160580,54.pkl,undergraduate,F,PR,others,Sul,politician,,40-50
160581,54.pkl,high school,M,RS,PCdoB,Sul,others,PRETA,40-50
160582,54.pkl,undergraduate,M,MA,PMDB,Nordeste,politician,PRETA,0-30
160584,54.pkl,undergraduate,M,SP,PT,Sudeste,politician,,40-50
160585,54.pkl,high school,M,MG,PSDB,Sudeste,others,,50-60
160586,54.pkl,undergraduate,M,SP,PSDB,Sudeste,dentist/medic,,60-70
160587,54.pkl,undergraduate,M,MS,PMDB,Centro-Oeste,judge/lawyer/prosecutor,BRANCA,40-50
160588,54.pkl,undergraduate,M,MG,PR,Sudeste,businessperson/entrepreneur,BRANCA,30-40
160589,54.pkl,undergraduate,F,SP,PSDB,Sudeste,others,BRANCA,0-30
160590,54.pkl,high school,M,MA,PSDB,Nordeste,farmer,,40-50
160591,54.pkl,undergraduate,M,AP,PR,Norte,businessperson/entrepreneur,BRANCA,30-40
160592,54.pkl,undergraduate,M,PR,PT,Sul,others,BRANCA,30-40
160593,54.pkl,high school,M,RN,others,Nordeste,politician,BRANCA,40-50
160594,54.pkl,undergraduate,M,RS,PT,Sul,politician,BRANCA,50-60
160595,54.pkl,undergraduate,M,SP,PSDB,Sudeste,politician,,50-60
160596,54.pkl,undergraduate,M,GO,DEM,Centro-Oeste,farmer,BRANCA,30-40
160597,54.pkl,high school,M,RJ,PSB,Sudeste,businessperson/entrepreneur,,40-50
160598,54.pkl,undergraduate,F,GO,PDT,Centro-Oeste,politician,BRANCA,40-50
160599,54.pkl,undergraduate,M,MG,PP**,Sudeste,politician,BRANCA,30-40
160600,54.pkl,undergraduate,M,BA,PMDB,Nordeste,politician,BRANCA,40-50
160601,54.pkl,undergraduate,M,SP,PSC,Sudeste,businessperson/entrepreneur,BRANCA,30-40
160602,54.pkl,high school,M,PA,PPS,Norte,politician,BRANCA,50-60
160603,54.pkl,undergraduate,M,BA,PT,Nordeste,other,BRANCA,50-60
160604,54.pkl,undergraduate,M,SC,PT,Sul,politician,BRANCA,40-50
160605,54.pkl,high school,M,RO,PP**,Norte,others,,50-60
160606,54.pkl,undergraduate,M,SP,PCdoB,Sudeste,public servant,BRANCA,50-60
160607,54.pkl,undergraduate,M,RS,PSB,Sul,public servant,BRANCA,50-60
160608,54.pkl,undergraduate,F,RR,PMDB,Norte,other,,50-60
